run1_id,run2_id,ari_score,run1_sample,run1_network_method,run1_community_method,run1_param_id,run1_n_communities,run2_sample,run2_network_method,run2_community_method,run2_param_id,run2_n_communities,same_sample,same_network_method,same_community_method,same_param_id,common_outlets,comparison_type
sample_07_conditional_probability_spectral_clustering_params_2,sample_09_conditional_probability_louvain_params_3,0.4496715757918974,sample_07,conditional_probability,spectral_clustering,params_2,4,sample_09,conditional_probability,louvain,params_3,4,False,True,False,False,49,diff_method_diff_sample
sample_06_cooccurrence_spectral_clustering_params_9,sample_11_tfidf_similarity_spectral_clustering_params_5,0.25897545054633175,sample_06,cooccurrence,spectral_clustering,params_9,3,sample_11,tfidf_similarity,spectral_clustering,params_5,8,False,False,True,False,49,diff_method_diff_sample
sample_12_pmi_spectral_clustering_params_10,sample_15_lift_spectral_clustering_params_6,0.2502274105518496,sample_12,pmi,spectral_clustering,params_10,5,sample_15,lift,spectral_clustering,params_6,3,False,False,True,False,49,diff_method_diff_sample
sample_19_cooccurrence_louvain_params_7,sample_19_conditional_probability_spectral_clustering_params_0,0.05317603174947409,sample_19,cooccurrence,louvain,params_7,22,sample_19,conditional_probability,spectral_clustering,params_0,2,True,False,False,False,49,same_sample_diff_method
sample_06_cooccurrence_spectral_clustering_params_9,sample_16_cosine_spectral_clustering_params_1,0.3690753690753691,sample_06,cooccurrence,spectral_clustering,params_9,3,sample_16,cosine,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_06_jaccard_louvain_params_2,sample_11_cooccurrence_girvan_newman_params_0,-0.025320907332512747,sample_06,jaccard,louvain,params_2,6,sample_11,cooccurrence,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_09_jaccard_threshold_components_params_3,sample_12_conditional_probability_spectral_clustering_params_3,-0.02001707617873067,sample_09,jaccard,threshold_components,params_3,21,sample_12,conditional_probability,spectral_clustering,params_3,5,False,False,False,True,49,diff_method_diff_sample
sample_07_dice_spectral_clustering_params_9,sample_18_jaccard_walktrap_params_1,0.4733254686066326,sample_07,dice,spectral_clustering,params_9,3,sample_18,jaccard,walktrap,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_07_jaccard_spectral_clustering_params_4,sample_19_jaccard_walktrap_params_1,0.2531292328279779,sample_07,jaccard,spectral_clustering,params_4,6,sample_19,jaccard,walktrap,params_1,2,False,True,False,False,49,diff_method_diff_sample
sample_03_cooccurrence_louvain_params_1,sample_12_tfidf_similarity_spectral_clustering_params_4,0.29009159034138216,sample_03,cooccurrence,louvain,params_1,3,sample_12,tfidf_similarity,spectral_clustering,params_4,6,False,False,False,False,49,diff_method_diff_sample
sample_02_cooccurrence_fast_greedy_params_1,sample_09_pmi_spectral_clustering_params_9,0.019909721102692245,sample_02,cooccurrence,fast_greedy,params_1,2,sample_09,pmi,spectral_clustering,params_9,3,False,False,False,False,49,diff_method_diff_sample
sample_12_lift_spectral_clustering_params_11,sample_18_cosine_spectral_clustering_params_0,-0.0965063207673525,sample_12,lift,spectral_clustering,params_11,8,sample_18,cosine,spectral_clustering,params_0,2,False,False,True,False,49,diff_method_diff_sample
sample_08_conditional_probability_leiden_params_0,sample_13_cosine_spectral_clustering_params_5,-0.009284677659072232,sample_08,conditional_probability,leiden,params_0,2,sample_13,cosine,spectral_clustering,params_5,8,False,False,False,False,49,diff_method_diff_sample
sample_04_tfidf_similarity_spectral_clustering_params_6,sample_18_pmi_spectral_clustering_params_4,-0.043002940274955444,sample_04,tfidf_similarity,spectral_clustering,params_6,3,sample_18,pmi,spectral_clustering,params_4,6,False,False,True,False,49,diff_method_diff_sample
sample_02_pmi_spectral_clustering_params_8,sample_09_pmi_spectral_clustering_params_1,0.06159322165048168,sample_02,pmi,spectral_clustering,params_8,8,sample_09,pmi,spectral_clustering,params_1,3,False,True,True,False,49,same_method_diff_sample
sample_04_correlation_spectral_clustering_params_6,sample_05_cooccurrence_louvain_params_1,0.12867850945455195,sample_04,correlation,spectral_clustering,params_6,3,sample_05,cooccurrence,louvain,params_1,5,False,False,False,False,49,diff_method_diff_sample
sample_02_conditional_probability_louvain_params_6,sample_15_cooccurrence_louvain_params_2,0.1200105207785376,sample_02,conditional_probability,louvain,params_6,11,sample_15,cooccurrence,louvain,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_08_jaccard_walktrap_params_2,sample_12_pmi_spectral_clustering_params_0,-0.09450171821305842,sample_08,jaccard,walktrap,params_2,2,sample_12,pmi,spectral_clustering,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_08_cooccurrence_spectral_clustering_params_7,sample_15_correlation_spectral_clustering_params_10,0.20834867040062077,sample_08,cooccurrence,spectral_clustering,params_7,5,sample_15,correlation,spectral_clustering,params_10,5,False,False,True,False,49,diff_method_diff_sample
sample_13_jaccard_girvan_newman_params_0,sample_18_dice_walktrap_params_5,-0.020833333333333332,sample_13,jaccard,girvan_newman,params_0,2,sample_18,dice,walktrap,params_5,2,False,False,False,False,49,diff_method_diff_sample
sample_01_jaccard_fast_greedy_params_1,sample_16_jaccard_louvain_params_4,-0.009552030678054732,sample_01,jaccard,fast_greedy,params_1,2,sample_16,jaccard,louvain,params_4,3,False,True,False,False,49,diff_method_diff_sample
sample_03_dice_spectral_clustering_params_11,sample_13_lift_louvain_params_0,0.007287567409998542,sample_03,dice,spectral_clustering,params_11,8,sample_13,lift,louvain,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_13_lift_louvain_params_0,sample_17_dice_spectral_clustering_params_1,0.05095870921848223,sample_13,lift,louvain,params_0,2,sample_17,dice,spectral_clustering,params_1,3,False,False,False,False,49,diff_method_diff_sample
sample_01_dice_threshold_components_params_2,sample_06_jaccard_louvain_params_8,-0.020256432856172586,sample_01,dice,threshold_components,params_2,4,sample_06,jaccard,louvain,params_8,25,False,False,False,False,49,diff_method_diff_sample
sample_02_cosine_spectral_clustering_params_6,sample_13_dice_fast_greedy_params_0,0.515406038636665,sample_02,cosine,spectral_clustering,params_6,3,sample_13,dice,fast_greedy,params_0,3,False,False,False,False,49,diff_method_diff_sample
sample_12_dice_girvan_newman_params_0,sample_12_dice_threshold_components_params_5,0.031982680148596454,sample_12,dice,girvan_newman,params_0,2,sample_12,dice,threshold_components,params_5,24,True,True,False,False,49,same_sample_diff_method
sample_00_tfidf_similarity_spectral_clustering_params_4,sample_14_pmi_spectral_clustering_params_5,0.03714212408880303,sample_00,tfidf_similarity,spectral_clustering,params_4,6,sample_14,pmi,spectral_clustering,params_5,8,False,False,True,False,49,diff_method_diff_sample
sample_03_pmi_spectral_clustering_params_11,sample_19_dice_louvain_params_5,0.03963579310167443,sample_03,pmi,spectral_clustering,params_11,8,sample_19,dice,louvain,params_5,5,False,False,False,False,49,diff_method_diff_sample
sample_08_tfidf_similarity_walktrap_params_1,sample_10_jaccard_louvain_params_8,0.07213040695704552,sample_08,tfidf_similarity,walktrap,params_1,3,sample_10,jaccard,louvain,params_8,23,False,False,False,False,49,diff_method_diff_sample
sample_11_conditional_probability_walktrap_params_0,sample_14_conditional_probability_threshold_components_params_7,0.13432711525649568,sample_11,conditional_probability,walktrap,params_0,3,sample_14,conditional_probability,threshold_components,params_7,16,False,True,False,False,49,diff_method_diff_sample
sample_10_jaccard_walktrap_params_4,sample_18_cooccurrence_louvain_params_5,0.34892332586507346,sample_10,jaccard,walktrap,params_4,2,sample_18,cooccurrence,louvain,params_5,5,False,False,False,False,49,diff_method_diff_sample
sample_11_dice_louvain_params_1,sample_12_tfidf_similarity_spectral_clustering_params_10,0.11484622371626727,sample_11,dice,louvain,params_1,9,sample_12,tfidf_similarity,spectral_clustering,params_10,5,False,False,False,False,49,diff_method_diff_sample
sample_13_cooccurrence_spectral_clustering_params_6,sample_15_conditional_probability_girvan_newman_params_0,0.15929305101279623,sample_13,cooccurrence,spectral_clustering,params_6,3,sample_15,conditional_probability,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_02_cooccurrence_louvain_params_6,sample_11_jaccard_spectral_clustering_params_5,0.09371312532586921,sample_02,cooccurrence,louvain,params_6,10,sample_11,jaccard,spectral_clustering,params_5,8,False,False,False,False,49,diff_method_diff_sample
sample_04_pmi_spectral_clustering_params_7,sample_16_cooccurrence_spectral_clustering_params_1,0.03970265247508025,sample_04,pmi,spectral_clustering,params_7,5,sample_16,cooccurrence,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_12_dice_spectral_clustering_params_7,sample_13_cooccurrence_walktrap_params_1,0.3545945945945946,sample_12,dice,spectral_clustering,params_7,5,sample_13,cooccurrence,walktrap,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_06_conditional_probability_spectral_clustering_params_7,sample_18_tfidf_similarity_louvain_params_5,0.31624952366734893,sample_06,conditional_probability,spectral_clustering,params_7,5,sample_18,tfidf_similarity,louvain,params_5,6,False,False,False,False,49,diff_method_diff_sample
sample_08_correlation_spectral_clustering_params_5,sample_19_jaccard_spectral_clustering_params_1,0.14066029539530842,sample_08,correlation,spectral_clustering,params_5,8,sample_19,jaccard,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_04_tfidf_similarity_spectral_clustering_params_2,sample_16_cooccurrence_leiden_params_0,0.07788913594898245,sample_04,tfidf_similarity,spectral_clustering,params_2,4,sample_16,cooccurrence,leiden,params_0,3,False,False,False,False,49,diff_method_diff_sample
sample_07_jaccard_fast_greedy_params_0,sample_19_dice_walktrap_params_4,0.37044254605606036,sample_07,jaccard,fast_greedy,params_0,3,sample_19,dice,walktrap,params_4,2,False,False,False,False,49,diff_method_diff_sample
sample_00_cosine_spectral_clustering_params_0,sample_18_tfidf_similarity_spectral_clustering_params_1,0.4649067296868962,sample_00,cosine,spectral_clustering,params_0,2,sample_18,tfidf_similarity,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_05_conditional_probability_spectral_clustering_params_4,sample_09_cosine_spectral_clustering_params_8,0.42055908206964154,sample_05,conditional_probability,spectral_clustering,params_4,6,sample_09,cosine,spectral_clustering,params_8,8,False,False,True,False,49,diff_method_diff_sample
sample_06_pmi_spectral_clustering_params_2,sample_13_jaccard_spectral_clustering_params_6,-0.033929325637054766,sample_06,pmi,spectral_clustering,params_2,4,sample_13,jaccard,spectral_clustering,params_6,3,False,False,True,False,49,diff_method_diff_sample
sample_04_jaccard_walktrap_params_5,sample_12_cooccurrence_walktrap_params_2,1.0,sample_04,jaccard,walktrap,params_5,2,sample_12,cooccurrence,walktrap,params_2,2,False,False,True,False,49,diff_method_diff_sample
sample_04_dice_threshold_components_params_2,sample_11_dice_spectral_clustering_params_3,0.03283405491166268,sample_04,dice,threshold_components,params_2,5,sample_11,dice,spectral_clustering,params_3,5,False,True,False,False,49,diff_method_diff_sample
sample_09_tfidf_similarity_spectral_clustering_params_5,sample_19_conditional_probability_louvain_params_0,-0.03346720214190094,sample_09,tfidf_similarity,spectral_clustering,params_5,8,sample_19,conditional_probability,louvain,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_03_conditional_probability_louvain_params_4,sample_12_correlation_spectral_clustering_params_1,0.3384728882331243,sample_03,conditional_probability,louvain,params_4,3,sample_12,correlation,spectral_clustering,params_1,3,False,False,False,False,49,diff_method_diff_sample
sample_09_conditional_probability_threshold_components_params_6,sample_15_cooccurrence_louvain_params_6,-0.032039593644178174,sample_09,conditional_probability,threshold_components,params_6,7,sample_15,cooccurrence,louvain,params_6,12,False,False,False,True,49,diff_method_diff_sample
sample_05_dice_louvain_params_6,sample_19_pmi_spectral_clustering_params_9,-0.017316409791477787,sample_05,dice,louvain,params_6,9,sample_19,pmi,spectral_clustering,params_9,3,False,False,False,False,49,diff_method_diff_sample
sample_01_lift_threshold_components_params_8,sample_19_cooccurrence_spectral_clustering_params_10,0.08364551802679294,sample_01,lift,threshold_components,params_8,20,sample_19,cooccurrence,spectral_clustering,params_10,5,False,False,False,False,49,diff_method_diff_sample
sample_01_dice_spectral_clustering_params_4,sample_15_tfidf_similarity_louvain_params_0,0.2132414886763467,sample_01,dice,spectral_clustering,params_4,6,sample_15,tfidf_similarity,louvain,params_0,4,False,False,False,False,49,diff_method_diff_sample
sample_08_jaccard_threshold_components_params_1,sample_13_tfidf_similarity_louvain_params_1,-0.029039981808210383,sample_08,jaccard,threshold_components,params_1,4,sample_13,tfidf_similarity,louvain,params_1,7,False,False,False,True,49,diff_method_diff_sample
sample_00_conditional_probability_louvain_params_1,sample_18_jaccard_louvain_params_1,0.2104906729052515,sample_00,conditional_probability,louvain,params_1,9,sample_18,jaccard,louvain,params_1,11,False,False,True,True,49,diff_method_diff_sample
sample_15_cosine_spectral_clustering_params_3,sample_17_cooccurrence_spectral_clustering_params_6,0.07463559953186509,sample_15,cosine,spectral_clustering,params_3,5,sample_17,cooccurrence,spectral_clustering,params_6,3,False,False,True,False,49,diff_method_diff_sample
sample_00_conditional_probability_louvain_params_7,sample_09_correlation_spectral_clustering_params_5,0.30538679627379506,sample_00,conditional_probability,louvain,params_7,19,sample_09,correlation,spectral_clustering,params_5,8,False,False,False,False,49,diff_method_diff_sample
sample_09_cosine_spectral_clustering_params_0,sample_17_tfidf_similarity_threshold_components_params_2,-0.05283010223949545,sample_09,cosine,spectral_clustering,params_0,2,sample_17,tfidf_similarity,threshold_components,params_2,3,False,False,False,False,49,diff_method_diff_sample
sample_07_cooccurrence_threshold_components_params_3,sample_13_cooccurrence_walktrap_params_3,-0.09326145552560647,sample_07,cooccurrence,threshold_components,params_3,21,sample_13,cooccurrence,walktrap,params_3,2,False,True,False,True,49,diff_method_diff_sample
sample_09_conditional_probability_spectral_clustering_params_11,sample_19_cooccurrence_spectral_clustering_params_7,0.13828238719068414,sample_09,conditional_probability,spectral_clustering,params_11,8,sample_19,cooccurrence,spectral_clustering,params_7,5,False,False,True,False,49,diff_method_diff_sample
sample_01_cosine_spectral_clustering_params_7,sample_13_cooccurrence_spectral_clustering_params_3,0.16486700026336581,sample_01,cosine,spectral_clustering,params_7,5,sample_13,cooccurrence,spectral_clustering,params_3,5,False,False,True,False,49,diff_method_diff_sample
sample_01_conditional_probability_louvain_params_0,sample_04_cosine_spectral_clustering_params_3,-0.005548573005119402,sample_01,conditional_probability,louvain,params_0,5,sample_04,cosine,spectral_clustering,params_3,5,False,False,False,False,49,diff_method_diff_sample
sample_13_tfidf_similarity_threshold_components_params_3,sample_17_conditional_probability_leiden_params_0,0.04251386321626617,sample_13,tfidf_similarity,threshold_components,params_3,8,sample_17,conditional_probability,leiden,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_06_dice_louvain_params_2,sample_09_conditional_probability_spectral_clustering_params_0,0.4436555199267064,sample_06,dice,louvain,params_2,9,sample_09,conditional_probability,spectral_clustering,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_06_conditional_probability_walktrap_params_3,sample_11_cooccurrence_louvain_params_1,0.43787822975319685,sample_06,conditional_probability,walktrap,params_3,2,sample_11,cooccurrence,louvain,params_1,4,False,False,False,False,49,diff_method_diff_sample
sample_02_dice_louvain_params_1,sample_18_lift_spectral_clustering_params_4,0.14625715236551406,sample_02,dice,louvain,params_1,6,sample_18,lift,spectral_clustering,params_4,6,False,False,False,False,49,diff_method_diff_sample
sample_05_jaccard_louvain_params_4,sample_08_dice_louvain_params_2,0.1512203792426458,sample_05,jaccard,louvain,params_4,3,sample_08,dice,louvain,params_2,5,False,False,True,False,49,diff_method_diff_sample
sample_06_jaccard_spectral_clustering_params_11,sample_07_jaccard_spectral_clustering_params_3,0.36370498166918264,sample_06,jaccard,spectral_clustering,params_11,8,sample_07,jaccard,spectral_clustering,params_3,5,False,True,True,False,49,same_method_diff_sample
sample_12_conditional_probability_walktrap_params_2,sample_15_correlation_spectral_clustering_params_5,0.06250403981643074,sample_12,conditional_probability,walktrap,params_2,2,sample_15,correlation,spectral_clustering,params_5,8,False,False,False,False,49,diff_method_diff_sample
